idx,id_1,font_1,c_1,r_1,id_2,font_2,c_2,r_2
00006192.png,356,41,45,4,85,6,6,43
00006193.png,482,41,58,3,124,25,7,53
00006194.png,180,0,18,14,446,32,56,54
00006195.png,16,18,18,14,157,37,59,61
00006196.png,60,46,60,12,306,2,8,49
00006197.png,395,11,19,4,339,21,61,60
00006198.png,7,23,64,0,292,38,1,63
00006199.png,314,22,12,28,145,8,46,61
00006200.png,13,27,14,8,357,8,50,49
00006201.png,265,9,13,11,357,13,64,64
00006202.png,372,20,4,18,30,36,47,56
00006203.png,264,46,59,6,236,9,4,62
00006204.png,323,17,2,0,46,42,41,64
00006205.png,252,12,1,21,252,38,54,60
00006206.png,220,2,64,20,217,2,0,55
00006207.png,462,5,40,23,236,7,2,57
00006208.png,133,43,58,3,257,23,9,44
00006209.png,161,47,60,1,153,33,17,64
00006210.png,496,25,22,0,241,31,61,53
00006211.png,165,31,57,0,339,20,1,61
00006212.png,367,27,1,5,209,40,39,41
00006213.png,113,5,11,0,218,25,44,43
00006214.png,262,49,13,0,449,6,46,53
00006215.png,167,19,60,12,381,45,19,57
00006216.png,135,40,63,2,215,17,26,52
00006217.png,38,39,3,14,478,10,57,49
00006218.png,194,8,49,12,59,17,8,56
00006219.png,166,33,64,4,231,1,17,37
00006220.png,6,22,11,22,343,41,52,62
00006221.png,338,43,14,16,290,27,48,59
00006222.png,398,15,62,5,380,6,24,58
00006223.png,477,6,16,11,204,21,63,49
00006224.png,145,25,15,7,315,33,57,45
00006225.png,356,11,7,3,317,36,60,46
00006226.png,460,6,27,3,461,22,60,46
00006227.png,191,28,57,3,299,3,20,38
00006228.png,406,36,57,12,391,25,4,55
00006229.png,164,0,55,6,485,12,7,54
00006230.png,277,7,4,18,444,28,39,61
00006231.png,89,18,53,19,258,48,19,56
00006232.png,162,28,3,6,23,19,51,54
00006233.png,324,44,14,8,43,9,59,49
00006234.png,153,24,0,20,146,48,54,58
00006235.png,33,7,9,17,85,34,55,50
00006236.png,292,45,57,1,464,35,20,35
00006237.png,32,19,11,6,291,30,57,61
00006238.png,365,38,18,4,334,46,58,64
00006239.png,360,2,20,16,407,6,55,56
00006240.png,97,25,17,17,144,13,59,63
00006241.png,497,0,6,25,496,23,44,63
00006242.png,32,10,41,0,144,1,2,48
00006243.png,248,19,7,2,301,2,57,41
00006244.png,326,36,21,5,312,1,56,48
00006245.png,57,41,59,3,222,15,4,50
00006246.png,449,44,35,10,201,32,2,56
00006247.png,463,0,27,28,443,23,63,61
00006248.png,260,34,3,10,495,23,36,43
00006249.png,374,27,43,4,350,20,2,37
00006250.png,464,37,59,7,351,11,9,55
00006251.png,165,15,55,6,350,48,9,44
00006252.png,166,31,57,4,174,8,15,57
00006253.png,53,43,24,6,451,6,63,51
00006254.png,79,43,44,8,72,15,7,59
00006255.png,343,43,5,4,114,2,48,53
00006256.png,256,40,2,11,434,37,60,48
00006257.png,442,3,14,16,147,43,57,63
00006258.png,162,21,63,6,215,17,30,52
00006259.png,236,10,57,27,496,41,19,60
00006260.png,11,2,6,1,87,35,40,64
00006261.png,371,3,15,28,356,28,52,64
00006262.png,374,21,24,3,254,34,61,46
00006263.png,25,18,24,10,379,36,62,56
00006264.png,343,42,5,13,183,1,44,57
00006265.png,259,15,7,22,251,4,49,58
00006266.png,325,27,62,3,335,12,28,42
00006267.png,218,9,10,18,39,21,56,63
00006268.png,153,39,24,2,477,7,63,58
00006269.png,289,31,64,3,156,49,6,38
00006270.png,439,7,0,28,66,45,55,61
00006271.png,244,0,46,2,166,25,7,60
00006272.png,176,31,44,12,189,32,6,46
00006273.png,340,49,47,0,73,49,0,50
00006274.png,486,17,59,2,274,45,14,54
00006275.png,118,16,10,11,256,49,48,51
00006276.png,68,6,59,18,369,1,0,62
00006277.png,159,44,8,4,330,31,45,55
00006278.png,499,12,3,17,382,16,64,59
00006279.png,365,18,4,9,301,42,43,51
00006280.png,194,47,27,27,331,48,64,63
00006281.png,95,42,34,0,204,3,0,45
00006282.png,226,6,53,4,13,16,18,56
00006283.png,202,29,2,6,294,46,54,42
00006284.png,156,16,61,8,31,32,16,48
00006285.png,152,5,60,6,320,40,16,64
00006286.png,253,20,13,10,328,21,64,47
00006287.png,179,34,8,2,140,30,43,54
00006288.png,445,7,13,6,26,32,59,41
00006289.png,459,43,0,22,125,41,35,56
00006290.png,157,16,10,4,186,49,52,50
00006291.png,341,33,56,17,302,21,17,51
00006292.png,413,5,56,12,222,22,11,49
00006293.png,387,20,62,4,262,22,11,45
00006294.png,156,6,18,23,418,5,53,64
00006295.png,164,42,12,3,126,29,51,46
00006296.png,406,28,22,12,295,27,58,63
00006297.png,363,45,56,10,328,3,0,51
00006298.png,407,37,52,10,343,42,12,56
00006299.png,300,5,53,27,220,46,17,61
00006300.png,403,21,54,4,249,29,5,53
00006301.png,122,46,16,0,88,32,49,56
00006302.png,5,30,0,6,105,15,60,63
00006303.png,37,32,38,0,63,6,4,60
00006304.png,62,6,47,5,90,0,14,52
00006305.png,389,6,46,4,332,39,12,63
00006306.png,91,26,59,29,117,33,9,62
00006307.png,473,14,50,28,125,4,14,62
00006308.png,389,43,14,12,133,28,47,49
00006309.png,51,6,59,8,321,46,3,41
00006310.png,386,37,45,21,422,38,9,59
00006311.png,131,16,29,4,269,21,62,44
00006312.png,358,43,3,3,109,9,52,56
00006313.png,238,48,25,3,174,30,63,52
00006314.png,429,2,51,6,105,47,15,52
00006315.png,95,7,63,10,409,25,17,61
00006316.png,33,30,18,19,134,15,64,57
00006317.png,375,42,53,3,333,43,14,60
00006318.png,176,37,5,4,83,13,60,45
00006319.png,333,21,6,24,113,14,54,58
00006320.png,423,43,6,8,259,49,60,58
00006321.png,291,8,35,3,237,36,1,59
00006322.png,357,11,23,3,10,39,56,56
00006323.png,397,2,63,9,284,28,0,53
00006324.png,47,16,13,3,366,12,62,42
00006325.png,185,4,2,6,427,13,36,58
00006326.png,362,3,64,16,4,20,17,58
00006327.png,297,46,36,13,189,22,1,57
00006328.png,349,30,51,4,421,46,1,46
00006329.png,373,18,58,19,383,41,22,64
00006330.png,115,49,6,20,91,25,51,53
00006331.png,480,39,8,28,243,7,44,61
00006332.png,349,46,56,16,3,28,21,59
00006333.png,393,41,59,22,271,35,19,59
00006334.png,187,49,6,13,210,14,52,48
00006335.png,411,15,53,12,40,24,12,57
00006336.png,87,26,64,0,3,4,16,58
00006337.png,364,45,8,8,139,33,62,41
00006338.png,403,26,64,17,411,2,13,54
00006339.png,446,26,36,5,449,26,3,41
00006340.png,178,11,40,2,401,30,7,59
00006341.png,474,22,17,13,176,25,55,48
00006342.png,486,38,64,27,114,15,29,63
00006343.png,304,39,47,10,398,33,1,54
00006344.png,180,2,61,4,435,45,26,39
00006345.png,270,2,48,24,97,38,11,59
00006346.png,468,21,12,16,99,38,49,58
00006347.png,192,36,37,20,80,8,2,57
00006348.png,491,37,48,12,311,16,3,48
00006349.png,42,4,28,24,356,32,61,57
00006350.png,52,14,59,3,251,40,22,45
00006351.png,463,41,5,9,498,33,59,49
00006352.png,494,3,18,8,267,17,61,42
00006353.png,309,41,18,18,368,1,62,58
00006354.png,88,38,17,1,103,39,63,49
00006355.png,156,13,53,17,223,30,8,56
00006356.png,141,22,41,12,352,24,7,48
00006357.png,82,1,64,1,90,46,9,39
00006358.png,486,2,18,17,253,46,54,59
00006359.png,223,42,2,16,499,12,50,59
00006360.png,495,7,55,5,494,36,14,39
00006361.png,266,33,12,7,294,24,54,64
00006362.png,294,32,3,16,277,7,39,54
00006363.png,140,44,0,9,125,13,43,62
00006364.png,346,34,53,17,141,17,0,53
00006365.png,223,28,3,12,219,17,40,64
00006366.png,125,12,25,21,309,19,59,63
00006367.png,110,21,56,25,362,44,18,64
00006368.png,316,38,6,9,162,7,53,64
00006369.png,328,31,0,10,157,26,35,50
00006370.png,190,5,7,2,78,34,54,62
00006371.png,125,21,3,1,387,25,43,34
00006372.png,93,29,46,8,358,43,12,63
00006373.png,384,38,60,12,459,34,10,64
00006374.png,97,28,45,9,300,25,11,52
00006375.png,241,15,1,22,349,2,61,62
00006376.png,145,11,50,28,65,2,17,64
00006377.png,343,29,47,23,189,16,8,58
00006378.png,52,10,63,3,326,20,25,61
00006379.png,279,47,47,14,216,45,13,53
00006380.png,207,14,6,17,183,11,61,53
00006381.png,367,17,55,3,102,18,22,42
00006382.png,347,7,11,10,51,48,48,50
00006383.png,448,11,45,11,401,49,9,50
00006384.png,45,34,4,9,147,28,46,60
00006385.png,150,9,10,17,381,42,60,61
00006386.png,323,20,42,3,426,0,1,46
00006387.png,334,41,0,15,499,37,61,51
00006388.png,386,33,3,22,431,36,47,61
00006389.png,499,27,40,15,282,8,5,61
00006390.png,339,2,58,10,186,25,4,60
00006391.png,284,36,9,1,276,45,64,60
00006392.png,258,14,57,1,311,38,11,45
00006393.png,139,31,2,4,248,22,41,61
00006394.png,179,27,12,18,104,19,50,53
00006395.png,99,24,27,12,250,41,61,45
00006396.png,76,5,0,15,393,11,40,53
00006397.png,221,7,15,3,310,27,52,52
00006398.png,318,29,1,21,27,22,44,57
00006399.png,443,43,44,16,56,8,0,52
00006400.png,235,6,62,8,351,1,28,50
00006401.png,282,9,0,2,33,37,45,49
00006402.png,464,15,64,0,405,2,12,37
00006403.png,448,6,57,14,93,25,22,59
00006404.png,454,11,61,3,2,21,8,59
00006405.png,194,44,6,8,185,23,62,44
00006406.png,247,26,1,12,478,49,43,57
00006407.png,294,14,1,6,91,17,49,42
00006408.png,287,21,51,28,337,12,4,61
00006409.png,298,33,62,4,3,2,2,56
00006410.png,144,20,48,13,430,2,5,47
00006411.png,188,38,21,9,175,18,61,64
00006412.png,316,34,43,8,202,30,8,49
00006413.png,169,5,57,5,301,9,3,43
00006414.png,355,4,10,7,90,20,52,44
00006415.png,285,23,63,2,278,26,25,37
00006416.png,378,44,10,20,108,5,64,63
00006417.png,384,15,42,2,167,15,1,51
00006418.png,160,46,3,1,232,19,64,54
00006419.png,408,41,53,13,417,9,15,46
00006420.png,322,24,62,2,427,31,12,40
00006421.png,209,45,13,13,324,18,55,59
00006422.png,410,10,43,5,397,45,8,42
00006423.png,322,22,7,19,439,30,45,52
00006424.png,468,29,12,6,255,18,64,51
00006425.png,6,34,41,9,310,36,0,51
00006426.png,68,43,54,3,328,13,4,43
00006427.png,143,30,7,1,275,36,55,41
00006428.png,38,43,7,8,245,0,62,59
00006429.png,193,34,12,6,105,40,54,54
00006430.png,416,10,24,2,169,35,64,40
00006431.png,451,20,15,30,426,18,57,63
00006432.png,320,22,8,13,306,8,43,63
00006433.png,449,29,7,18,284,14,41,60
00006434.png,361,38,63,7,287,36,20,55
00006435.png,291,1,55,8,40,24,0,52
00006436.png,201,8,55,14,251,19,11,59
00006437.png,122,20,64,22,195,19,26,57
00006438.png,479,35,47,4,78,25,7,64
00006439.png,469,20,57,18,120,24,1,54
00006440.png,472,33,14,6,481,5,53,58
00006441.png,11,44,24,9,421,15,62,54
00006442.png,32,29,50,17,380,25,8,57
00006443.png,387,28,41,14,130,35,6,62
00006444.png,91,24,63,4,484,12,8,51
00006445.png,453,8,61,10,431,38,4,60
00006446.png,496,19,3,15,117,18,42,64
00006447.png,97,8,60,5,4,20,21,60
00006448.png,454,16,54,1,45,27,20,43
00006449.png,120,13,23,7,175,3,62,52
00006450.png,446,47,63,18,339,42,11,53
00006451.png,329,11,51,17,75,47,12,62
00006452.png,449,27,49,0,32,24,0,33
00006453.png,176,4,58,1,462,6,7,59
00006454.png,21,33,3,7,434,41,43,40
00006455.png,11,20,0,13,297,34,49,64
00006456.png,494,21,43,12,116,27,5,60
00006457.png,231,24,58,12,352,39,10,54
00006458.png,317,43,57,12,220,36,21,48
00006459.png,430,22,2,4,277,39,54,58
00006460.png,357,18,60,11,247,10,20,52
00006461.png,303,32,6,1,309,19,58,47
00006462.png,310,41,62,9,417,6,15,54
00006463.png,89,24,0,20,160,2,43,54
00006464.png,480,30,4,26,423,3,45,64
00006465.png,39,1,44,9,333,3,10,58
00006466.png,293,28,7,14,420,41,44,55
00006467.png,326,32,59,0,160,15,15,58
00006468.png,35,8,58,10,428,45,2,44
00006469.png,150,30,21,3,13,5,63,60
00006470.png,60,48,4,3,385,22,61,63
00006471.png,222,14,61,14,245,31,17,60
00006472.png,416,23,11,15,203,48,47,50
00006473.png,172,22,45,21,115,7,5,59
00006474.png,394,12,1,9,488,18,52,48
00006475.png,126,1,13,24,132,16,63,64
00006476.png,88,0,58,25,17,38,12,59
00006477.png,340,29,57,1,47,40,8,55
00006478.png,284,32,58,4,34,46,12,55
00006479.png,143,16,60,8,109,27,20,47
00006480.png,369,36,8,20,430,46,61,58
00006481.png,231,21,50,23,117,44,10,56
00006482.png,97,45,11,0,80,22,47,52
00006483.png,196,7,8,5,331,14,56,39
00006484.png,423,6,10,23,90,4,51,64
00006485.png,172,39,19,23,345,35,58,59
00006486.png,158,2,13,8,450,47,55,55
00006487.png,23,9,2,13,166,3,53,52
00006488.png,421,13,8,4,133,42,45,64
00006489.png,402,18,8,5,67,42,42,56
00006490.png,378,28,14,0,393,12,55,34
00006491.png,60,39,10,11,156,43,48,49
00006492.png,451,24,15,2,487,25,56,64
00006493.png,369,28,10,24,364,30,50,63
00006494.png,145,38,29,9,25,0,64,61
00006495.png,253,0,3,2,369,20,36,61
00006496.png,489,40,11,25,43,25,57,61
00006497.png,362,48,3,25,255,34,47,58
00006498.png,204,25,0,14,154,28,35,49
00006499.png,29,30,14,1,207,11,61,49
00006500.png,316,40,11,8,39,24,47,59
00006501.png,467,2,63,3,364,12,5,49
00006502.png,339,42,9,20,130,26,49,53
00006503.png,350,48,15,16,265,33,64,57
00006504.png,1,25,60,2,203,12,8,35
00006505.png,303,37,53,12,230,8,0,63
00006506.png,278,45,57,2,50,5,10,49
00006507.png,452,6,57,15,236,15,8,60
00006508.png,333,5,16,0,375,2,60,52
00006509.png,279,37,21,0,435,0,56,47
00006510.png,476,43,49,1,201,26,10,34
00006511.png,251,46,9,13,371,11,59,57
00006512.png,199,0,11,2,339,14,59,44
00006513.png,122,13,19,0,447,33,59,44
00006514.png,68,42,19,1,357,17,63,62
00006515.png,426,28,54,18,164,8,16,60
00006516.png,285,41,8,18,385,9,49,55
00006517.png,416,8,4,22,464,43,56,61
00006518.png,10,49,58,13,154,36,16,58
00006519.png,414,7,51,2,70,9,16,55
00006520.png,377,35,59,14,222,11,12,62
00006521.png,420,10,10,2,60,20,52,43
00006522.png,52,26,60,4,346,36,9,61
00006523.png,494,15,5,15,80,15,45,58
00006524.png,8,10,3,12,452,10,43,57
00006525.png,86,9,4,9,129,31,55,43
00006526.png,56,6,46,5,429,40,6,60
00006527.png,35,44,2,3,394,39,51,55
00006528.png,294,49,8,12,464,0,56,55
00006529.png,23,42,38,14,103,6,0,52
00006530.png,466,30,53,0,410,43,6,52
00006531.png,244,42,49,10,231,7,0,48
00006532.png,382,41,43,8,414,33,9,55
00006533.png,361,44,36,9,294,9,1,55
00006534.png,146,6,2,17,270,12,38,55
00006535.png,29,15,0,3,1,38,52,45
00006536.png,466,34,21,3,339,2,61,62
00006537.png,213,11,14,14,332,13,55,56
00006538.png,49,29,53,7,434,28,20,47
00006539.png,415,40,64,7,71,14,29,55
00006540.png,401,22,1,18,237,44,49,52
00006541.png,177,30,62,12,399,16,10,55
00006542.png,108,44,61,12,42,26,3,46
00006543.png,189,38,49,24,300,45,9,61
00006544.png,497,22,8,9,170,35,64,46
00006545.png,33,12,61,8,261,47,5,43
00006546.png,31,24,60,20,303,2,8,59
00006547.png,300,27,1,6,202,7,38,45
00006548.png,90,34,61,11,182,36,16,44
00006549.png,381,39,58,12,7,16,1,46
00006550.png,278,34,51,13,344,12,16,57
00006551.png,337,16,55,25,183,48,21,59
00006552.png,364,6,45,8,12,31,11,43
00006553.png,201,23,61,19,57,35,20,59
00006554.png,486,7,10,6,324,9,59,63
00006555.png,164,31,41,19,405,48,0,55
00006556.png,280,5,12,2,78,46,54,57
00006557.png,284,37,0,17,418,35,50,63
00006558.png,438,35,46,4,83,3,6,60
00006559.png,140,39,55,8,308,16,19,43
00006560.png,105,40,48,5,148,37,12,41
00006561.png,240,7,37,18,283,17,1,52
00006562.png,298,48,42,9,463,10,0,44
00006563.png,276,20,8,6,203,22,47,52
00006564.png,310,38,56,0,21,1,4,48
00006565.png,483,4,43,13,58,5,8,47
00006566.png,50,36,59,5,396,8,17,63
00006567.png,70,43,6,17,499,31,43,63
00006568.png,449,4,61,19,14,25,27,58
00006569.png,25,24,14,17,39,30,52,52
00006570.png,423,3,63,6,222,22,11,60
00006571.png,148,31,39,0,140,20,5,46
00006572.png,472,38,2,23,140,15,53,57
00006573.png,134,47,0,13,106,23,41,47
00006574.png,452,7,58,26,197,38,0,64
00006575.png,438,3,61,9,293,34,1,45
00006576.png,472,19,26,11,170,38,62,49
00006577.png,17,1,61,17,151,27,2,62
00006578.png,292,40,57,19,157,19,13,62
00006579.png,323,10,42,3,321,22,6,43
00006580.png,0,28,5,9,473,43,61,44
00006581.png,226,16,57,9,298,41,1,42
00006582.png,410,9,3,11,258,4,64,60
00006583.png,18,18,17,5,130,32,59,60
00006584.png,426,6,10,10,275,38,62,43
00006585.png,464,10,15,14,299,8,64,58
00006586.png,370,11,7,28,236,2,62,63
00006587.png,284,38,42,13,279,22,9,47
00006588.png,141,23,20,6,92,31,58,49
00006589.png,154,31,56,1,331,15,9,63
00006590.png,274,0,10,23,283,42,55,60
00006591.png,372,10,6,19,101,33,46,56
00006592.png,328,36,60,4,223,27,2,59
00006593.png,351,4,61,15,409,10,24,49
00006594.png,153,17,62,23,78,43,26,56
00006595.png,337,5,10,5,261,11,44,61
00006596.png,76,32,61,1,108,4,9,53
00006597.png,212,3,20,4,188,10,58,63
00006598.png,369,44,55,6,297,31,19,60
00006599.png,43,43,4,6,93,35,62,55
00006600.png,460,7,52,6,315,31,5,52
00006601.png,300,31,52,12,178,35,14,58
00006602.png,102,2,6,13,12,27,63,54
00006603.png,25,37,59,5,393,27,20,39
00006604.png,385,44,24,0,197,27,57,50
00006605.png,291,40,1,0,409,2,40,51
00006606.png,93,21,6,6,38,42,46,63
00006607.png,318,15,5,0,217,6,58,62
00006608.png,208,28,50,25,177,13,7,63
00006609.png,25,48,52,2,84,23,1,43
00006610.png,193,35,12,25,471,46,45,61
00006611.png,460,11,24,6,421,5,61,50
00006612.png,372,46,63,20,358,38,14,58
00006613.png,273,34,50,13,444,26,17,53
00006614.png,473,5,21,2,466,29,54,40
00006615.png,159,46,51,10,71,35,17,45
00006616.png,28,38,58,11,124,41,2,52
00006617.png,206,29,63,23,420,2,8,59
00006618.png,234,25,50,3,262,46,13,54
00006619.png,98,26,55,10,220,5,5,64
00006620.png,291,25,14,2,435,1,58,38
00006621.png,442,47,9,13,379,4,59,56
00006622.png,129,38,64,0,233,42,15,34
00006623.png,208,15,4,7,344,25,63,52
00006624.png,218,38,15,1,231,4,55,40
00006625.png,357,49,18,11,207,5,58,52
00006626.png,480,32,12,8,77,8,64,58
00006627.png,18,46,53,15,85,19,13,48
00006628.png,30,11,23,22,242,6,61,63
00006629.png,285,10,28,22,334,11,62,55
00006630.png,26,13,15,6,202,9,48,56
00006631.png,260,1,59,14,455,2,11,47
00006632.png,437,14,45,0,176,43,4,40
00006633.png,315,25,0,25,315,42,42,59
00006634.png,126,30,45,28,196,4,12,62
00006635.png,463,30,2,7,6,20,56,59
00006636.png,383,20,59,12,1,38,19,62
00006637.png,141,12,46,2,476,27,1,64
00006638.png,15,8,15,17,80,39,50,64
00006639.png,258,30,64,7,243,4,19,40
00006640.png,304,19,19,6,284,38,61,42
00006641.png,362,48,38,25,492,3,0,62
00006642.png,147,21,56,8,399,32,13,44
00006643.png,439,21,7,1,151,32,51,61
00006644.png,307,15,21,6,308,5,64,60
00006645.png,331,42,4,3,112,36,55,63
00006646.png,286,25,8,6,261,41,46,53
00006647.png,81,7,62,2,358,40,28,60
00006648.png,462,40,14,21,326,20,61,56
00006649.png,90,16,14,6,364,22,51,39
00006650.png,481,34,62,12,179,12,0,53
00006651.png,312,13,20,4,375,47,64,47
00006652.png,342,48,14,1,409,21,58,47
00006653.png,271,48,53,2,367,48,12,47
00006654.png,88,18,46,2,319,29,3,39
00006655.png,449,21,8,4,452,5,43,39
00006656.png,413,21,15,20,199,7,52,54
00006657.png,266,28,3,10,338,42,47,61
00006658.png,219,5,4,7,338,43,63,60
00006659.png,374,39,0,20,425,28,61,58
00006660.png,297,38,61,0,327,21,0,62
00006661.png,404,15,2,0,285,38,46,50
00006662.png,220,25,44,0,449,6,6,33
00006663.png,166,15,61,8,296,32,15,58
00006664.png,300,27,56,12,365,21,6,53
00006665.png,366,2,9,0,275,46,51,62
00006666.png,109,25,37,12,298,30,3,64
00006667.png,128,9,21,6,446,7,58,39
00006668.png,156,48,61,13,238,17,5,60
00006669.png,356,20,41,13,16,33,5,53
00006670.png,304,39,19,28,299,11,53,62
00006671.png,158,5,62,0,361,45,12,49
00006672.png,135,43,55,4,188,32,11,55
00006673.png,135,24,42,3,18,10,4,53
00006674.png,225,47,50,21,4,25,17,63
00006675.png,87,48,19,24,32,18,64,64
00006676.png,90,44,59,9,126,43,0,43
00006677.png,12,24,10,5,206,30,46,60
00006678.png,203,9,46,4,496,4,12,53
00006679.png,65,43,55,10,460,8,13,49
00006680.png,411,1,61,2,480,16,11,58
00006681.png,203,35,60,16,124,12,15,51
00006682.png,148,35,62,9,409,33,17,59
00006683.png,433,34,61,12,365,34,20,53
00006684.png,385,6,52,0,93,1,4,41
00006685.png,27,10,7,5,207,16,54,59
00006686.png,247,13,49,6,338,15,12,46
00006687.png,53,13,54,1,120,20,16,57
00006688.png,135,5,1,11,262,34,54,47
00006689.png,102,39,50,1,412,5,13,47
00006690.png,234,19,56,16,117,12,11,53
00006691.png,339,38,39,10,366,7,1,50
00006692.png,279,35,14,13,429,2,50,49
00006693.png,215,41,45,3,296,30,4,61
00006694.png,418,1,62,21,232,22,4,63
00006695.png,349,42,10,18,4,36,57,57
00006696.png,312,1,23,5,291,7,61,48
00006697.png,254,31,15,24,455,11,56,62
00006698.png,117,41,61,4,283,6,11,41
00006699.png,127,48,5,2,140,41,64,54
00006700.png,110,27,63,20,119,21,12,60
00006701.png,263,11,30,14,498,40,64,62
00006702.png,94,4,64,19,435,21,8,55
00006703.png,15,25,12,18,273,21,59,55
00006704.png,418,6,62,7,212,10,15,42
00006705.png,171,22,16,2,289,36,55,39
00006706.png,89,46,42,3,273,28,7,55
00006707.png,157,27,15,25,44,2,61,63
00006708.png,277,27,62,0,305,37,4,61
00006709.png,129,25,13,3,497,7,62,38
00006710.png,5,47,61,6,456,17,13,49
00006711.png,237,30,3,2,319,6,44,38
00006712.png,340,25,59,3,302,19,10,39
00006713.png,85,3,5,10,124,3,53,52
00006714.png,384,26,46,21,38,16,9,63
00006715.png,328,2,16,17,168,23,61,63
00006716.png,118,1,59,9,397,41,3,54
00006717.png,442,38,53,9,100,33,17,63
00006718.png,128,33,11,19,463,5,46,56
00006719.png,482,3,5,17,139,39,47,60
00006720.png,416,41,49,12,122,27,16,64
00006721.png,477,20,1,30,319,26,43,64
00006722.png,183,35,8,7,423,18,54,58
00006723.png,329,22,53,23,69,9,5,62
00006724.png,102,29,47,5,58,6,6,44
00006725.png,244,11,56,20,428,10,23,60
00006726.png,435,23,63,22,367,20,24,59
00006727.png,296,23,64,4,20,48,18,51
00006728.png,195,9,3,6,192,38,45,56
00006729.png,361,36,31,28,474,40,64,62
00006730.png,57,9,7,15,34,17,54,48
00006731.png,150,18,58,5,365,34,9,61
00006732.png,281,32,56,5,209,44,20,46
00006733.png,410,6,6,4,423,19,52,41
00006734.png,379,19,9,10,93,15,57,55
00006735.png,111,19,64,0,167,38,5,58
00006736.png,67,23,51,21,20,44,10,58
00006737.png,276,37,19,3,131,5,62,41
